order_date,order_id,customer_name,customer_segment,product_name,product_category,product_subcategory,product_manufacturer,shipping_city,shipping_state,shipping_region,shipping_date,shipping_mode,quantity,order_discount,order_profits,order_profit_ratio,order_sales
2018-12-08,CA-2018-117457,Keith Herrera,Consumer,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony,San Francisco,California,West,2018-12-12,Standard Class,5.0,0.0,38.0,0.21,180.0
2018-12-08,CA-2018-117457,Keith Herrera,Consumer,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Bevis,San Francisco,California,West,2018-12-12,Standard Class,7.0,0.2,-113.0,-0.11,1004.0
2018-12-08,CA-2018-117457,Keith Herrera,Consumer,Sharp AL-1530CS Digital Copier,Technology,Copiers,Sharp,San Francisco,California,West,2018-12-12,Standard Class,3.0,0.2,435.0,0.36,1200.0
2018-12-08,CA-2018-117457,Keith Herrera,Consumer,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan,San Francisco,California,West,2018-12-12,Standard Class,13.0,0.15,31.0,0.02,1337.0
2018-09-23,CA-2018-117485,Bill Donatelli,Consumer,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation,Tulsa,Oklahoma,Central,2018-09-29,Standard Class,4.0,0.0,102.0,0.35,292.0
2018-03-03,CA-2018-117513,Bill Tyler,Corporate,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro,Los Angeles,California,West,2018-03-08,Standard Class,7.0,0.2,-15.0,-0.04,400.0
2018-05-12,CA-2018-117632,Charles Sheldon,Corporate,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,Hoover,San Francisco,California,West,2018-05-18,Standard Class,1.0,0.0,2.0,0.27,8.0
2018-05-12,CA-2018-117632,Charles Sheldon,Corporate,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,DXL,San Francisco,California,West,2018-05-18,Standard Class,4.0,0.2,6.0,0.34,19.0
2018-05-12,CA-2018-117632,Charles Sheldon,Corporate,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Other,San Francisco,California,West,2018-05-18,Standard Class,2.0,0.0,5.0,0.02,239.0
2018-05-12,CA-2018-117632,Charles Sheldon,Corporate,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro,San Francisco,California,West,2018-05-18,Standard Class,5.0,0.2,-11.0,-0.04,285.0
2018-08-21,CA-2018-117646,Sung Chung,Consumer,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,Southworth,Louisville,Colorado,West,2018-08-25,Standard Class,1.0,0.2,2.0,0.31,7.0
2018-08-21,CA-2018-117646,Sung Chung,Consumer,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,DAX,Louisville,Colorado,West,2018-08-25,Standard Class,3.0,0.2,7.0,0.31,23.0
2018-08-21,CA-2018-117646,Sung Chung,Consumer,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,Other,Louisville,Colorado,West,2018-08-25,Standard Class,3.0,0.2,21.0,0.09,237.0
2018-10-19,CA-2018-117653,Mary O'Rourke,Consumer,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,Lesro,Chicago,Illinois,Central,2018-10-23,Standard Class,1.0,0.5,-68.0,-0.74,91.0
2018-12-04,CA-2018-117667,Michael Stewart,Corporate,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Dixon,Philadelphia,Pennsylvania,East,2018-12-09,Standard Class,3.0,0.2,3.0,0.24,13.0
2018-12-04,CA-2018-117667,Michael Stewart,Corporate,Xerox 1956,Office Supplies,Paper,Xerox,Philadelphia,Pennsylvania,East,2018-12-09,Standard Class,5.0,0.2,9.0,0.36,24.0
2018-12-04,CA-2018-117667,Michael Stewart,Corporate,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,Other,Philadelphia,Pennsylvania,East,2018-12-09,Standard Class,2.0,0.2,7.0,0.13,55.0
2018-12-04,CA-2018-117667,Michael Stewart,Corporate,Global Chrome Stack Chair,Furniture,Chairs,Global,Philadelphia,Pennsylvania,East,2018-12-09,Standard Class,10.0,0.3,-10.0,-0.04,240.0
2018-12-04,CA-2018-117667,Michael Stewart,Corporate,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Logitech,Philadelphia,Pennsylvania,East,2018-12-09,Standard Class,4.0,0.2,-29.0,-0.11,256.0
2018-08-05,CA-2018-117695,Pauline Webber,Corporate,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,Adams,Richmond,Kentucky,South,2018-08-08,First Class,2.0,0.0,6.0,0.46,14.0
2018-11-28,CA-2018-117702,Lindsay Shagiari,Home Office,BIC Brite Liner Grip Highlighters,Office Supplies,Art,BIC,Baltimore,Maryland,East,2018-12-04,Standard Class,1.0,0.0,1.0,0.45,2.0
2018-11-28,CA-2018-117702,Lindsay Shagiari,Home Office,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Eldon,Baltimore,Maryland,East,2018-12-04,Standard Class,5.0,0.0,8.0,0.36,21.0
2018-11-28,CA-2018-117702,Lindsay Shagiari,Home Office,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,Luxo,Baltimore,Maryland,East,2018-12-04,Standard Class,5.0,0.0,273.0,0.26,1049.0
2018-10-01,CA-2018-117807,Dave Kipp,Consumer,Xerox 1915,Office Supplies,Paper,Xerox,Fremont,Nebraska,Central,2018-10-07,Standard Class,1.0,0.0,50.0,0.48,105.0
2018-06-12,CA-2018-117821,Hunter Glantz,Consumer,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft,Marion,Ohio,East,2018-06-16,Standard Class,2.0,0.2,19.0,0.3,64.0
2018-05-18,CA-2018-117863,Toby Swindell,Consumer,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,Acco,New York City,New York,East,2018-05-23,Standard Class,1.0,0.2,1.0,0.34,3.0
2018-05-18,CA-2018-117863,Toby Swindell,Consumer,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,Master Caster,New York City,New York,East,2018-05-23,Standard Class,2.0,0.0,6.0,0.43,15.0
2018-01-27,CA-2018-117870,John Huston,Consumer,Newell 312,Office Supplies,Art,Newell,Kent,Ohio,East,2018-01-30,Second Class,3.0,0.2,2.0,0.13,14.0
2018-01-27,CA-2018-117870,John Huston,Consumer,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,Anker,Kent,Ohio,East,2018-01-30,Second Class,3.0,0.2,-9.0,-0.13,72.0
2018-01-27,CA-2018-117870,John Huston,Consumer,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,Other,Kent,Ohio,East,2018-01-30,Second Class,3.0,0.4,-27.0,-0.25,108.0
2018-12-08,CA-2018-117926,Alan Schoenberger,Corporate,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,Belkin,San Francisco,California,West,2018-12-12,Second Class,1.0,0.0,21.0,0.3,69.0
2018-12-24,CA-2018-117933,Roy Französisch,Consumer,Staple holder,Office Supplies,Appliances,Staple holder,New York City,New York,East,2018-12-29,Standard Class,3.0,0.0,10.0,0.27,36.0
2018-08-18,CA-2018-117947,Nat Gilpin,Corporate,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,DAX,New York City,New York,East,2018-08-23,Second Class,2.0,0.0,3.0,0.31,10.0
2018-08-18,CA-2018-117947,Nat Gilpin,Corporate,Grandstream GXP1160 VoIP phone,Technology,Phones,Grandstream,New York City,New York,East,2018-08-23,Second Class,1.0,0.0,11.0,0.29,38.0
2018-08-18,CA-2018-117947,Nat Gilpin,Corporate,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,DAX,New York City,New York,East,2018-08-23,Second Class,2.0,0.0,16.0,0.39,40.0
2018-08-18,CA-2018-117947,Nat Gilpin,Corporate,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,Seth Thomas,New York City,New York,East,2018-08-23,Second Class,3.0,0.0,27.0,0.31,88.0
2018-08-18,CA-2018-117947,Nat Gilpin,Corporate,Recycled Easel Ring Binders,Office Supplies,Binders,Other,New York City,New York,East,2018-08-23,Second Class,9.0,0.2,34.0,0.31,107.0
2018-12-04,CA-2018-118003,Doug O'Connell,Consumer,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,Tensor,Paterson,New Jersey,East,2018-12-10,Standard Class,1.0,0.0,2.0,0.12,13.0
2018-12-04,CA-2018-118003,Doug O'Connell,Consumer,"Global Value Steno Chair, Gray",Furniture,Chairs,Global,Paterson,New Jersey,East,2018-12-10,Standard Class,3.0,0.0,46.0,0.25,182.0
2018-12-04,CA-2018-118003,Doug O'Connell,Consumer,Global Low Back Tilter Chair,Furniture,Chairs,Global,Paterson,New Jersey,East,2018-12-10,Standard Class,3.0,0.0,18.0,0.06,303.0
2018-12-03,CA-2018-118017,Lena Cacioppo,Consumer,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,Wirebound,Thornton,Colorado,West,2018-12-06,Second Class,2.0,0.2,4.0,0.36,10.0
2018-12-03,CA-2018-118017,Lena Cacioppo,Consumer,Newell 344,Office Supplies,Art,Newell,Thornton,Colorado,West,2018-12-06,Second Class,6.0,0.2,1.0,0.08,13.0
2018-12-03,CA-2018-118017,Lena Cacioppo,Consumer,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,DAX,Thornton,Colorado,West,2018-12-06,Second Class,1.0,0.2,5.0,0.29,16.0
2018-12-03,CA-2018-118017,Lena Cacioppo,Consumer,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Eldon,Thornton,Colorado,West,2018-12-06,Second Class,5.0,0.2,3.0,0.2,17.0
2018-12-03,CA-2018-118017,Lena Cacioppo,Consumer,Staple-based wall hangings,Furniture,Furnishings,Staple-based wall hangings,Thornton,Colorado,West,2018-12-06,Second Class,3.0,0.2,7.0,0.3,23.0
2018-12-03,CA-2018-118017,Lena Cacioppo,Consumer,"Elite 5"" Scissors",Office Supplies,Supplies,Other,Thornton,Colorado,West,2018-12-06,Second Class,7.0,0.2,6.0,0.13,47.0
2018-12-03,CA-2018-118017,Lena Cacioppo,Consumer,Memorex Micro Travel Drive 16 GB,Technology,Accessories,Memorex,Thornton,Colorado,West,2018-12-06,Second Class,6.0,0.2,11.0,0.14,77.0
2018-11-17,CA-2018-118122,Greg Guthrie,Corporate,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Cardinal,Seattle,Washington,West,2018-11-24,Standard Class,2.0,0.2,5.0,0.33,14.0
2018-09-16,CA-2018-118136,Barry Blumstein,Corporate,Newell 330,Office Supplies,Art,Newell,Inglewood,California,West,2018-09-17,First Class,1.0,0.0,2.0,0.26,6.0
2018-09-16,CA-2018-118136,Barry Blumstein,Corporate,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Ampad,Inglewood,California,West,2018-09-17,First Class,2.0,0.0,4.0,0.46,9.0
2018-05-09,CA-2018-118199,Laurel Beltran,Home Office,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Rogers,Seattle,Washington,West,2018-05-11,First Class,4.0,0.0,3.0,0.04,67.0
2018-05-09,CA-2018-118199,Laurel Beltran,Home Office,Home/Office Personal File Carts,Office Supplies,Storage,Other,Seattle,Washington,West,2018-05-11,First Class,3.0,0.0,26.0,0.25,104.0
2018-05-09,CA-2018-118199,Laurel Beltran,Home Office,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,GBC,Seattle,Washington,West,2018-05-11,First Class,5.0,0.2,46.0,0.31,148.0
2018-05-09,CA-2018-118199,Laurel Beltran,Home Office,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,Razer,Seattle,Washington,West,2018-05-11,First Class,2.0,0.0,88.0,0.44,200.0
2018-05-09,CA-2018-118199,Laurel Beltran,Home Office,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Riverside,Seattle,Washington,West,2018-05-11,First Class,1.0,0.0,63.0,0.22,287.0
2018-11-05,CA-2018-118213,Adam Bellavance,Home Office,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Ampad,Greenwood,Indiana,Central,2018-11-07,First Class,1.0,0.0,2.0,0.46,4.0
2018-11-05,CA-2018-118213,Adam Bellavance,Home Office,Strathmore Photo Mount Cards,Office Supplies,Paper,Strathmore,Greenwood,Indiana,Central,2018-11-07,First Class,10.0,0.0,31.0,0.46,68.0
2018-11-05,CA-2018-118213,Adam Bellavance,Home Office,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,Greenwood,Indiana,Central,2018-11-07,First Class,3.0,0.0,82.0,0.49,168.0
2018-07-23,CA-2018-118346,Philisse Overcash,Home Office,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Logitech,Kenosha,Wisconsin,Central,2018-07-24,First Class,5.0,0.0,144.0,0.36,400.0
2018-04-01,CA-2018-118360,John Castell,Consumer,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,Wirebound,New York City,New York,East,2018-04-07,Standard Class,9.0,0.0,19.0,0.45,43.0
2018-10-28,CA-2018-118367,Lori Olson,Corporate,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,Other,New York City,New York,East,2018-11-02,Second Class,2.0,0.0,24.0,0.5,48.0
2018-09-29,CA-2018-118402,Jas O'Carroll,Consumer,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina,Memphis,Tennessee,South,2018-10-04,Standard Class,5.0,0.2,-55.0,-0.23,244.0
2018-06-17,CA-2018-118437,Philip Fox,Consumer,Project Tote Personal File,Office Supplies,Storage,Other,Olympia,Washington,West,2018-06-21,Second Class,1.0,0.0,4.0,0.29,14.0
2018-06-17,CA-2018-118437,Philip Fox,Consumer,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,Howard Miller,Olympia,Washington,West,2018-06-21,Second Class,3.0,0.0,47.0,0.3,155.0
2018-02-16,CA-2018-118521,Luke Foster,Consumer,Xerox 1912,Office Supplies,Paper,Xerox,New York City,New York,East,2018-02-20,Standard Class,2.0,0.0,18.0,0.48,38.0
2018-12-01,CA-2018-118542,Clay Cheatham,Consumer,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,Cardinal,Los Angeles,California,West,2018-12-05,Standard Class,2.0,0.2,4.0,0.36,10.0
2018-12-01,CA-2018-118542,Clay Cheatham,Consumer,Xerox 1905,Office Supplies,Paper,Xerox,Los Angeles,California,West,2018-12-05,Standard Class,7.0,0.0,22.0,0.48,45.0
2018-10-06,CA-2018-118577,Xylona Preis,Consumer,Xerox 217,Office Supplies,Paper,Xerox,Belleville,New Jersey,East,2018-10-11,Standard Class,1.0,0.0,3.0,0.48,6.0
2018-10-06,CA-2018-118577,Xylona Preis,Consumer,Xerox 1886,Office Supplies,Paper,Xerox,Belleville,New Jersey,East,2018-10-11,Standard Class,3.0,0.0,69.0,0.48,144.0
2018-07-20,CA-2018-118640,Carlos Soltero,Consumer,"Contract Clock, 14"", Brown",Furniture,Furnishings,Other,Chicago,Illinois,Central,2018-07-26,Standard Class,1.0,0.6,-6.0,-0.65,9.0
2018-07-20,CA-2018-118640,Carlos Soltero,Consumer,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,Other,Chicago,Illinois,Central,2018-07-26,Standard Class,2.0,0.2,9.0,0.13,70.0
2018-01-02,CA-2018-118668,Fred Wasserman,Corporate,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,Kensington,Los Angeles,California,West,2018-01-04,Second Class,1.0,0.0,6.0,0.35,17.0
2018-07-21,CA-2018-118724,Anthony Rawles,Corporate,Nontoxic Chalk,Office Supplies,Art,Other,Concord,California,West,2018-07-25,Second Class,2.0,0.0,2.0,0.48,4.0
2018-07-21,CA-2018-118724,Anthony Rawles,Corporate,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,Polycom,Concord,California,West,2018-07-25,Second Class,9.0,0.2,122.0,0.08,1626.0
2018-11-20,CA-2018-118731,Liz Pelletier,Consumer,Coloredge Poster Frame,Furniture,Furnishings,Other,San Francisco,California,West,2018-11-22,Second Class,3.0,0.0,17.0,0.39,43.0
2018-11-20,CA-2018-118731,Liz Pelletier,Consumer,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,GBC,San Francisco,California,West,2018-11-22,Second Class,7.0,0.2,27.0,0.33,84.0
2018-02-09,CA-2018-118773,Tom Prescott,Consumer,Stacking Trays by OIC,Furniture,Furnishings,Other,Houston,Texas,Central,2018-02-14,Standard Class,2.0,0.6,-3.0,-0.68,4.0
2018-02-09,CA-2018-118773,Tom Prescott,Consumer,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,Belkin,Houston,Texas,Central,2018-02-14,Standard Class,2.0,0.8,-32.0,-2.5,13.0
2018-02-09,CA-2018-118773,Tom Prescott,Consumer,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,Razer,Houston,Texas,Central,2018-02-14,Standard Class,2.0,0.2,16.0,0.13,128.0
2018-02-09,CA-2018-118773,Tom Prescott,Consumer,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,GBC,Houston,Texas,Central,2018-02-14,Standard Class,4.0,0.8,-417.0,-1.65,253.0
2018-04-15,CA-2018-118857,Adam Hart,Corporate,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,Howard Miller,Henderson,Nevada,West,2018-04-18,First Class,5.0,0.0,71.0,0.36,196.0
2018-06-15,CA-2018-118864,Kristen Hastings,Corporate,Panasonic KX T7736-B Digital phone,Technology,Phones,Panasonic,Los Angeles,California,West,2018-06-19,Second Class,1.0,0.2,7.0,0.06,120.0
2018-12-29,CA-2018-118885,James Galang,Consumer,Adtran 1202752G1,Technology,Phones,Other,Los Angeles,California,West,2019-01-02,Standard Class,3.0,0.2,23.0,0.08,302.0
2018-12-29,CA-2018-118885,James Galang,Consumer,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Global,Los Angeles,California,West,2019-01-02,Standard Class,4.0,0.2,-44.0,-0.11,394.0
2018-08-17,CA-2018-118892,Tom Prescott,Consumer,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon,Philadelphia,Pennsylvania,East,2018-08-22,Second Class,9.0,0.3,-631.0,-0.14,4416.0
2018-11-23,CA-2018-119004,Janet Martin,Consumer,Newell Chalk Holder,Office Supplies,Art,Newell,Charlotte,North Carolina,South,2018-11-28,Standard Class,1.0,0.2,1.0,0.33,3.0
2018-11-23,CA-2018-119004,Janet Martin,Consumer,Speck Products Candyshell Flip Case,Technology,Phones,Other,Charlotte,North Carolina,South,2018-11-28,Standard Class,1.0,0.2,2.0,0.08,28.0
2018-11-23,CA-2018-119004,Janet Martin,Consumer,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,Charlotte,North Carolina,South,2018-11-28,Standard Class,8.0,0.2,18.0,0.24,74.0
2018-08-20,CA-2018-119011,Lisa Ryan,Corporate,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,Acme,San Francisco,California,West,2018-08-25,Standard Class,3.0,0.0,5.0,0.3,17.0
2018-08-20,CA-2018-119011,Lisa Ryan,Corporate,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,Plantronics,San Francisco,California,West,2018-08-25,Standard Class,3.0,0.2,11.0,0.1,108.0
2018-08-20,CA-2018-119011,Lisa Ryan,Corporate,"Companion Letter/Legal File, Black",Office Supplies,Storage,Other,San Francisco,California,West,2018-08-25,Standard Class,6.0,0.0,63.0,0.28,227.0
2018-12-22,CA-2018-119193,Sally Knutson,Consumer,Angle-D Ring Binders,Office Supplies,Binders,Angle-D,Toledo,Ohio,East,2018-12-24,First Class,1.0,0.7,-1.0,-0.8,2.0
2018-12-22,CA-2018-119193,Sally Knutson,Consumer,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,Panasonic,Toledo,Ohio,East,2018-12-24,First Class,7.0,0.4,94.0,0.15,630.0
2018-06-15,CA-2018-119284,Thomas Seio,Corporate,Staple-based wall hangings,Furniture,Furnishings,Staple-based wall hangings,Nashville,Tennessee,South,2018-06-20,Standard Class,4.0,0.2,9.0,0.3,31.0
2018-06-15,CA-2018-119284,Thomas Seio,Corporate,Staple holder,Office Supplies,Appliances,Staple holder,Nashville,Tennessee,South,2018-06-20,Standard Class,8.0,0.2,7.0,0.09,77.0
2018-06-15,CA-2018-119284,Thomas Seio,Corporate,Xerox 1955,Office Supplies,Paper,Xerox,Nashville,Tennessee,South,2018-06-20,Standard Class,5.0,0.2,30.0,0.33,91.0
2018-06-15,CA-2018-119284,Thomas Seio,Corporate,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,Barricks,Nashville,Tennessee,South,2018-06-20,Standard Class,2.0,0.4,-28.0,-0.23,121.0
2018-06-15,CA-2018-119284,Thomas Seio,Corporate,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Other,Nashville,Tennessee,South,2018-06-20,Standard Class,1.0,0.2,18.0,0.13,143.0
2018-06-15,CA-2018-119284,Thomas Seio,Corporate,HTC One,Technology,Phones,HTC,Nashville,Tennessee,South,2018-06-20,Standard Class,3.0,0.2,27.0,0.11,240.0
2018-06-15,CA-2018-119284,Thomas Seio,Corporate,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Samsung,Nashville,Tennessee,South,2018-06-20,Standard Class,8.0,0.2,224.0,0.1,2240.0
2018-11-30,CA-2018-119305,Scott Williamson,Consumer,Home/Office Personal File Carts,Office Supplies,Storage,Other,Jackson,Mississippi,South,2018-12-04,Standard Class,5.0,0.0,43.0,0.25,174.0
2018-04-17,CA-2018-119389,Bruce Geld,Consumer,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,Eldon,Philadelphia,Pennsylvania,East,2018-04-19,First Class,3.0,0.2,5.0,0.09,60.0
2018-06-12,CA-2018-119424,Sarah Brown,Consumer,Xerox 203,Office Supplies,Paper,Xerox,Kent,Washington,West,2018-06-14,Second Class,3.0,0.0,9.0,0.48,19.0
2018-06-12,CA-2018-119424,Sarah Brown,Consumer,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox,Kent,Washington,West,2018-06-14,Second Class,3.0,0.2,9.0,0.13,72.0
2018-03-21,CA-2018-119452,Clay Ludtke,Consumer,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global,Tulsa,Oklahoma,Central,2018-03-27,Standard Class,6.0,0.0,524.0,0.29,1806.0
2018-11-09,CA-2018-119494,Jim Epp,Corporate,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Other,San Diego,California,West,2018-11-13,Standard Class,3.0,0.2,52.0,0.1,523.0
2018-12-15,CA-2018-119564,Paul Lucas,Home Office,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,Other,Seattle,Washington,West,2018-12-20,Standard Class,3.0,0.0,10.0,0.43,23.0
2018-12-22,CA-2018-119578,Jason Gross,Corporate,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,Bush,Providence,Rhode Island,East,2018-12-27,Second Class,1.0,0.0,51.0,0.23,221.0
